YearMonth,Year,Month,Store,Sales,Customers,Sales_per_Customer
2013-01,2013,1,538,97696,14638,6.674135810903129
2013-01,2013,1,539,285841,29357,9.73672377967776
2013-01,2013,1,540,99442,7142,13.923550826099133
2013-01,2013,1,541,151957,20219,7.515554676294575
2013-01,2013,1,542,155274,13622,11.398766700924975
2013-01,2013,1,543,73037,6595,11.074601971190296
2013-01,2013,1,544,362172,48780,7.42460024600246
2013-01,2013,1,545,248186,24911,9.962907952310225
2013-01,2013,1,546,318841,37680,8.461809978768578
2013-01,2013,1,547,123614,9595,12.883168316831684
2013-01,2013,1,548,102405,8758,11.692738068052067
2013-01,2013,1,549,105340,13020,8.09062980030722
2013-01,2013,1,550,111201,9886,11.248330973093264
2013-01,2013,1,551,154661,24050,6.430810810810811
2013-01,2013,1,552,186689,17025,10.965580029368576
2013-01,2013,1,553,150349,14484,10.380350731842032
2013-01,2013,1,554,88129,10699,8.237124964949995
2013-01,2013,1,555,123173,12254,10.051656601925902
2013-01,2013,1,556,156840,18665,8.402893115456736
2013-01,2013,1,557,101425,16097,6.300863514940672
2013-01,2013,1,558,78932,11364,6.9457937346004925
2013-01,2013,1,559,140150,19423,7.215672141275807
2013-01,2013,1,560,7066,1212,5.83003300330033
2013-01,2013,1,561,169970,17183,9.89175347727405
2013-01,2013,1,562,527869,91743,5.753779579913454
2013-01,2013,1,563,133369,17714,7.529016597041887
2013-01,2013,1,564,117933,10328,11.418764523625097
2013-01,2013,1,565,154675,19252,8.034230209848328
2013-01,2013,1,566,106914,12623,8.469777390477699
2013-01,2013,1,567,130742,17515,7.464573222951755
2013-01,2013,1,568,96814,8527,11.353817286267152
2013-01,2013,1,569,114281,16282,7.018855177496622
2013-01,2013,1,570,137726,19227,7.1631559785718
2013-01,2013,1,571,171262,13262,12.913738500980244
2013-01,2013,1,572,160614,13828,11.615128724327452
2013-01,2013,1,573,95597,8196,11.663860419716935
2013-01,2013,1,574,206423,15983,12.915159857348433
2013-01,2013,1,575,122654,11733,10.453762890991221
2013-01,2013,1,576,157426,23119,6.80937756823392
2013-01,2013,1,577,113821,14780,7.701014884979703
2013-01,2013,1,578,196814,18507,10.634570702977252
2013-01,2013,1,579,198962,22003,9.042494205335636
2013-01,2013,1,580,252110,40205,6.2706131078224105
2013-01,2013,1,581,128768,14653,8.787825018767489
2013-01,2013,1,582,170940,21077,8.110262371305215
2013-01,2013,1,583,109100,11705,9.320803075608714
2013-01,2013,1,584,104817,9924,10.561970979443773
2013-01,2013,1,585,152865,23203,6.588156703874499
2013-01,2013,1,586,322458,50655,6.365768433520876
2013-01,2013,1,587,200082,15022,13.319265077885767
2013-01,2013,1,588,142952,16165,8.843303433343644
2013-01,2013,1,589,37456,5790,6.469084628670121
2013-01,2013,1,590,107267,8877,12.083699448011716
2013-01,2013,1,591,137417,12715,10.80747149036571
2013-01,2013,1,592,109904,14677,7.488178783130067
2013-01,2013,1,593,225439,29899,7.54001806080471
2013-01,2013,1,594,95296,10575,9.01144208037825
2013-01,2013,1,595,366842,45862,7.998822554620383
2013-01,2013,1,596,103571,16140,6.417038413878562
2013-01,2013,1,597,110213,16586,6.644941516942
2013-01,2013,1,598,154663,19121,8.088645991318446
2013-01,2013,1,599,231734,21128,10.968099204846649
2013-01,2013,1,600,154508,14425,10.711126516464471
2013-01,2013,1,601,111498,9437,11.814983575288757
2013-01,2013,1,602,142838,14987,9.530793354240341
2013-01,2013,1,603,156629,22110,7.08407960199005
2013-01,2013,1,604,198054,15161,13.063386320163577
2013-01,2013,1,605,155239,11687,13.283049542226406
2013-01,2013,1,606,150337,16323,9.210132941248546
2013-01,2013,1,607,94485,9989,9.458904795274803
2013-01,2013,1,608,210731,22998,9.163014175145666
2013-01,2013,1,609,113804,12525,9.086147704590818
2013-01,2013,1,610,99988,12830,7.793296960249416
2013-01,2013,1,611,140119,12207,11.478577865159334
2013-01,2013,1,612,160406,10350,15.49816425120773
2013-01,2013,1,613,170753,26134,6.533749139052575
2013-01,2013,1,614,140343,19602,7.159626568717478
2013-01,2013,1,615,238949,31146,7.671900083477814
2013-01,2013,1,616,200928,20506,9.798498000585194
2013-01,2013,1,617,147862,13948,10.600946372239747
2013-01,2013,1,618,153285,10889,14.077050234181284
2013-01,2013,1,619,103520,10747,9.632455568995999
2013-01,2013,1,620,173240,16032,10.805888223552895
2013-01,2013,1,621,140453,20221,6.945897828989664
2013-01,2013,1,622,98844,10314,9.58347876672484
2013-01,2013,1,623,164639,20143,8.173509407734697
2013-01,2013,1,624,168143,17165,9.79568890183513
2013-01,2013,1,625,150631,15405,9.778059071729958
2013-01,2013,1,626,226380,20804,10.88156123822342
2013-01,2013,1,627,125228,13613,9.19914787335635
2013-01,2013,1,628,144595,18795,7.693269486565576
2013-01,2013,1,629,197001,17455,11.286221712976225
2013-01,2013,1,630,164747,19465,8.463755458515283
2013-01,2013,1,631,118246,14961,7.903616068444623
2013-01,2013,1,632,159393,21345,7.467463106113844
2013-01,2013,1,633,166060,12917,12.855926298676163
2013-01,2013,1,634,151652,15559,9.746898900957644
2013-01,2013,1,635,134466,14532,9.25309661436829
2013-01,2013,1,636,137543,17529,7.846597067716356
2013-01,2013,1,637,202758,16354,12.398067751008927
2013-01,2013,1,638,138199,11768,11.74362678450034
2013-01,2013,1,639,116449,12387,9.400904173730524
2013-01,2013,1,640,273116,21348,12.793516957091999
2013-01,2013,1,641,135899,13679,9.934863659624241
2013-01,2013,1,642,88355,11969,7.381986799231347
2013-01,2013,1,643,202661,26664,7.600547554755476
2013-01,2013,1,644,217939,25361,8.593470289026458
2013-01,2013,1,645,276267,34823,7.933463515492634
2013-01,2013,1,646,118883,17063,6.9672976616069855
2013-01,2013,1,647,132659,16429,8.074685008217177
2013-01,2013,1,648,154859,14840,10.435242587601078
2013-01,2013,1,649,86838,9699,8.953294154036499
2013-01,2013,1,650,156275,16403,9.527220630372494
2013-01,2013,1,651,181742,23741,7.655195653089592
2013-01,2013,1,652,153076,16298,9.392318075837526
2013-01,2013,1,653,138344,12018,11.511399567315694
2013-01,2013,1,654,152006,17567,8.652928786930039
2013-01,2013,1,655,147591,14247,10.359444093493368
2013-01,2013,1,656,71946,8668,8.300184586986617
2013-01,2013,1,657,135434,18771,7.215065792978531
2013-01,2013,1,658,156218,15284,10.221015440984036
2013-01,2013,1,659,139835,17325,8.071284271284272
2013-01,2013,1,660,105025,11387,9.223237024677264
2013-01,2013,1,661,160669,13660,11.762005856515373
2013-01,2013,1,662,196992,18804,10.476068921506062
2013-01,2013,1,663,63677,9884,6.442432213678672
2013-01,2013,1,664,108250,14099,7.677849492871835
2013-01,2013,1,665,197313,30551,6.458479264181205
2013-01,2013,1,666,156908,14980,10.474499332443258
2013-01,2013,1,667,204424,18922,10.803509142796745
2013-01,2013,1,668,213808,28948,7.385933397816775
2013-01,2013,1,669,100099,9198,10.882691889541205
2013-01,2013,1,670,156559,16952,9.235429447852761
2013-01,2013,1,671,135134,14256,9.479096520763187
2013-01,2013,1,672,209901,34200,6.137456140350877
2013-01,2013,1,673,127479,11882,10.728749368793132
2013-01,2013,1,674,180607,24125,7.486300518134715
2013-01,2013,1,675,125372,13021,9.628446355886645
2013-01,2013,1,676,115976,31653,3.6639812971914196
2013-01,2013,1,677,180132,14532,12.395540875309662
2013-01,2013,1,678,162607,19203,8.467791490912878
2013-01,2013,1,679,244088,26635,9.164182466679181
2013-01,2013,1,680,125627,20673,6.07686354181783
2013-01,2013,1,681,52028,8865,5.868922729836435
2013-01,2013,1,682,344590,53962,6.385790000370632
2013-01,2013,1,683,261070,23988,10.883358345839586
2013-01,2013,1,684,155447,12868,12.080121230960522
2013-01,2013,1,685,202163,17887,11.302230670319226
2013-01,2013,1,686,155035,19260,8.049584631360332
2013-01,2013,1,687,179068,16700,10.722634730538923
2013-01,2013,1,688,86270,9168,9.409904013961606
2013-01,2013,1,689,178383,18127,9.840734815468638
2013-01,2013,1,690,135270,19854,6.813236627379873
2013-01,2013,1,691,203551,15299,13.304856526570363
2013-01,2013,1,692,162640,20424,7.963180571876224
2013-01,2013,1,693,146527,11118,13.179258859507106
2013-01,2013,1,694,192091,19107,10.053435913539541
2013-01,2013,1,695,129645,12953,10.008878252142361
2013-01,2013,1,696,169351,22990,7.366289691170074
2013-01,2013,1,697,243646,23852,10.214908603052155
2013-01,2013,1,698,362818,46310,7.8345497732671125
2013-01,2013,1,699,198513,24780,8.011016949152543
2013-01,2013,1,700,64397,9576,6.72483291562239
2013-01,2013,1,701,139659,15896,8.785795168595874
2013-01,2013,1,702,109380,8582,12.745280820321604
2013-01,2013,1,703,80731,8791,9.183369355022181
2013-01,2013,1,704,249465,26927,9.26449288817915
2013-01,2013,1,705,194491,25100,7.748645418326693
2013-01,2013,1,706,133745,12485,10.712454945935121
2013-01,2013,1,707,192972,21632,8.920673076923077
2013-01,2013,1,708,50345,7393,6.809820100094684
2013-01,2013,1,709,238073,31404,7.580976945612024
2013-01,2013,1,710,101058,8688,11.631906077348066
2013-01,2013,1,711,159322,12184,13.076329612606697
2013-01,2013,1,712,161001,14187,11.348488052442377
2013-01,2013,1,713,276717,34179,8.096111647502852
2013-01,2013,1,714,78734,6309,12.479632271358376
2013-01,2013,1,715,165039,17422,9.473022615084377
2013-01,2013,1,716,136988,11158,12.277110593296289
2013-01,2013,1,717,126342,13507,9.353816539572074
2013-01,2013,1,718,192647,21477,8.969921311170088
2013-01,2013,1,719,124617,10444,11.931922635005744
2013-01,2013,1,720,168383,18096,9.304984526967285
2013-01,2013,1,721,178685,18894,9.457235101090292
2013-01,2013,1,722,241405,38906,6.204827018968796
2013-01,2013,1,723,121508,10828,11.221647580347248
2013-01,2013,1,724,157510,16857,9.34389274485377
2013-01,2013,1,725,132318,14481,9.137352392790554
2013-01,2013,1,726,257358,26455,9.728142128142128
2013-01,2013,1,727,106629,11211,9.51110516457051
2013-01,2013,1,728,122188,11219,10.891166770656922
2013-01,2013,1,729,234959,25478,9.22203469660099
2013-01,2013,1,730,237496,29417,8.073426930006459
2013-01,2013,1,731,231438,24051,9.622801546713234
2013-01,2013,1,732,103534,11883,8.71278296726416
2013-01,2013,1,733,402525,94846,4.243984986188137
2013-01,2013,1,734,185948,18470,10.067569030860856
2013-01,2013,1,735,126215,13243,9.530695461753378
2013-01,2013,1,736,128773,12798,10.061962806688545
2013-01,2013,1,737,138633,21841,6.347374204477817
2013-01,2013,1,738,192060,16334,11.758295579772254
2013-01,2013,1,739,200713,16615,12.080228708997893
2013-01,2013,1,740,152754,11430,13.364304461942258
2013-01,2013,1,741,153593,19128,8.029746967795901
2013-01,2013,1,742,180713,20418,8.850670976589283
2013-01,2013,1,743,89004,10385,8.57043813192104
2013-01,2013,1,744,180388,20609,8.75287495754282
2013-01,2013,1,745,186286,18029,10.33257529535748
2013-01,2013,1,746,119436,10673,11.190480652112807
2013-01,2013,1,747,183697,17115,10.733099620216185
2013-01,2013,1,748,133624,11599,11.520303474437451
2013-01,2013,1,749,133055,16532,8.048330510525043
2013-01,2013,1,750,110059,9125,12.061260273972604
2013-01,2013,1,751,102435,14649,6.992627483104648
2013-01,2013,1,752,156765,13859,11.311422180532507
2013-01,2013,1,753,212694,19197,11.079543678699796
2013-01,2013,1,754,216643,26834,8.073451591264813
2013-01,2013,1,755,234083,21043,11.12403174452312
2013-01,2013,1,756,372746,52314,7.125167259242268
2013-01,2013,1,757,147310,12647,11.647821617774966
2013-01,2013,1,758,120162,16611,7.233881163084703
2013-01,2013,1,759,154673,18547,8.339515824661671
2013-01,2013,1,760,183669,28853,6.3656812116590995
2013-01,2013,1,761,215386,24898,8.650734998795084
2013-01,2013,1,762,74278,6414,11.580604926722794
2013-01,2013,1,763,140868,14156,9.951116134501271
2013-01,2013,1,764,49078,6711,7.313068097153926
2013-01,2013,1,765,200369,17797,11.258582907231556
2013-01,2013,1,766,133695,11743,11.38508047347356
2013-01,2013,1,767,141852,15404,9.208776941054271
2013-01,2013,1,768,298529,32326,9.234950194889562
2013-01,2013,1,769,243499,72230,3.371161567215838
2013-01,2013,1,770,159283,19022,8.373620018925454
2013-01,2013,1,771,159076,16875,9.426725925925926
2013-01,2013,1,772,69456,9702,7.158936301793445
2013-01,2013,1,773,181978,23421,7.769864651381239
2013-01,2013,1,774,136620,18331,7.452948557089084
2013-01,2013,1,775,193590,14517,13.33539987600744
2013-01,2013,1,776,121934,13756,8.864059319569643
2013-01,2013,1,777,72504,7132,10.166012338754907
2013-01,2013,1,778,146817,20329,7.222047321560333
2013-01,2013,1,779,169402,17420,9.724569460390356
2013-01,2013,1,780,160561,20343,7.892690360320503
2013-01,2013,1,781,112481,16064,7.002054282868526
2013-01,2013,1,782,113368,10990,10.315559599636034
2013-01,2013,1,783,159258,16727,9.521013929574938
2013-01,2013,1,784,180710,19810,9.12216052498738
2013-01,2013,1,785,117057,11144,10.504038047379757
2013-01,2013,1,786,83818,14202,5.901844810590058
2013-01,2013,1,787,237746,28322,8.394393051338183
2013-01,2013,1,788,440536,42966,10.25313038216264
2013-01,2013,1,789,70182,10894,6.442261795483753
2013-01,2013,1,790,173965,16320,10.659620098039216
2013-01,2013,1,791,154864,17153,9.028391535008453
2013-01,2013,1,792,191594,18230,10.509818979703786
2013-01,2013,1,793,106547,10307,10.337343552925196
2013-01,2013,1,794,71468,13100,5.45557251908397
2013-01,2013,1,795,110401,11666,9.463483627635865
2013-01,2013,1,796,159495,15039,10.605425892679035
2013-01,2013,1,797,88073,8838,9.965263634306405
2013-01,2013,1,798,184095,23496,7.835163432073545
2013-01,2013,1,799,218445,20579,10.614947276349676
2013-01,2013,1,800,136971,12956,10.572012966965113
2013-01,2013,1,801,103388,10196,10.140054923499411
2013-01,2013,1,802,163307,13114,12.452874790300442
2013-01,2013,1,803,148102,12346,11.995950105297263
2013-01,2013,1,804,117150,10932,10.716245883644348
2013-01,2013,1,805,167960,16000,10.4975
2013-01,2013,1,806,163217,12922,12.63093948305216
2013-01,2013,1,807,229359,23558,9.735928347058325
2013-01,2013,1,808,178063,15153,11.751006401372665
2013-01,2013,1,809,228536,19701,11.600223338916805
2013-01,2013,1,810,142697,11754,12.140292666326356
2013-01,2013,1,811,97344,16264,5.985243482538121
2013-01,2013,1,812,160662,20211,7.94923556479145
2013-01,2013,1,813,141902,16567,8.565340737610914
2013-01,2013,1,814,196477,16554,11.868853449317385
2013-01,2013,1,815,227901,22239,10.247807905031701
2013-01,2013,1,816,143766,21523,6.67964503089718
2013-01,2013,1,817,616461,91423,6.74295308620369
2013-01,2013,1,818,126994,13851,9.168579885928814
2013-01,2013,1,819,145556,13304,10.940769693325315
2013-01,2013,1,820,300488,27353,10.985559170840492
2013-01,2013,1,821,166399,21141,7.870914337070148
2013-01,2013,1,822,177489,15275,11.619574468085107
2013-01,2013,1,823,125906,13374,9.414236578435771
2013-01,2013,1,824,125963,15475,8.139773828756057
2013-01,2013,1,825,107173,12878,8.322177356732412
2013-01,2013,1,826,200876,18582,10.810246475083414
2013-01,2013,1,827,231249,28243,8.187834153595581
2013-01,2013,1,828,115683,14259,8.11298127498422
2013-01,2013,1,829,134880,18966,7.1116735210376465
2013-01,2013,1,830,141866,12684,11.18464206874803
2013-01,2013,1,831,303830,39101,7.770389504104754
2013-01,2013,1,832,159410,13376,11.917613636363637
2013-01,2013,1,833,134059,12586,10.651438105831877
2013-01,2013,1,834,146461,16353,8.956215984834587
2013-01,2013,1,835,122934,16812,7.312276945039257
2013-01,2013,1,836,142132,18254,7.786348197655308
2013-01,2013,1,837,56741,8457,6.709353198533759
2013-01,2013,1,838,174410,19524,8.933107969678344
2013-01,2013,1,839,134031,17150,7.815218658892128
2013-01,2013,1,840,185800,26443,7.026434216995046
2013-01,2013,1,841,74766,10450,7.154641148325359
2013-01,2013,1,842,412851,26867,15.36647188000149
2013-01,2013,1,843,245101,30269,8.09742640985827
2013-01,2013,1,844,99919,11387,8.774830947571793
2013-01,2013,1,845,101400,7785,13.02504816955684
2013-01,2013,1,846,217387,21333,10.190174846481977
2013-01,2013,1,847,162267,24970,6.498478173808571
2013-01,2013,1,848,137472,16819,8.173613175575243
2013-01,2013,1,849,187023,21552,8.677756124721604
2013-01,2013,1,850,137692,16041,8.583754130041768
2013-01,2013,1,851,116536,10453,11.148569788577442
2013-01,2013,1,852,114316,14600,7.82986301369863
2013-01,2013,1,853,212989,23777,8.95777431972074
2013-01,2013,1,854,168803,18241,9.254043089742886
2013-01,2013,1,855,135383,14741,9.18411233973272
2013-01,2013,1,856,176504,24078,7.330509178503198
2013-01,2013,1,857,162291,21676,7.487128621516885
2013-01,2013,1,858,111162,9924,11.201330108827086
2013-01,2013,1,859,175286,17347,10.104686689341097
2013-01,2013,1,860,118645,15924,7.450703340869128
2013-01,2013,1,861,46319,8346,5.549844236760125
2013-01,2013,1,862,212082,29434,7.205340762383638
2013-01,2013,1,863,192767,23625,8.159449735449735
2013-01,2013,1,864,109744,14835,7.3976407145264576
2013-01,2013,1,865,162930,14508,11.230355665839538
2013-01,2013,1,866,146176,11008,13.279069767441861
2013-01,2013,1,867,100574,9982,10.075535964736526
2013-01,2013,1,868,233089,16580,14.058443908323282
2013-01,2013,1,869,138373,21462,6.447348802534712
2013-01,2013,1,870,179894,22447,8.014166703791153
2013-01,2013,1,871,119777,9677,12.377493024697737
2013-01,2013,1,872,206206,21104,9.770943896891584
2013-01,2013,1,873,97870,12101,8.087761342037847
2013-01,2013,1,874,104974,12127,8.656221654160138
2013-01,2013,1,875,120656,11548,10.448216141323172
2013-01,2013,1,876,213938,24946,8.576044255592079
2013-01,2013,1,877,148896,21276,6.998307952622674
2013-01,2013,1,878,193115,18689,10.333083632083044
2013-01,2013,1,879,82425,8169,10.089974293059125
2013-01,2013,1,880,164324,18120,9.068653421633554
2013-01,2013,1,881,95762,15056,6.36038788522848
2013-01,2013,1,882,234254,29077,8.056333184303746
2013-01,2013,1,883,116053,12582,9.223732316006995
2013-01,2013,1,884,117549,11425,10.288752735229759
2013-01,2013,1,885,109201,15692,6.959023706347184
2013-01,2013,1,886,147416,13997,10.531971136672144
2013-01,2013,1,887,164455,13859,11.86629626957212
2013-01,2013,1,888,165882,16655,9.959891924347042
2013-01,2013,1,889,96598,11180,8.640250447227192
2013-01,2013,1,890,128308,10274,12.48861203036792
2013-01,2013,1,891,184365,26307,7.008210742387957
2013-01,2013,1,892,185106,19563,9.462045698512497
2013-01,2013,1,893,155302,20589,7.542959832920491
2013-01,2013,1,894,197158,24158,8.161188840135774
2013-01,2013,1,895,210651,21249,9.913454750811804
2013-01,2013,1,896,156530,25369,6.170128897473294
2013-01,2013,1,897,64822,7723,8.393370451896931
2013-01,2013,1,898,167905,18951,8.859954619808981
2013-01,2013,1,899,125944,14294,8.810969637610187
2013-01,2013,1,900,132178,13031,10.1433504719515
2013-01,2013,1,901,174174,15767,11.046743197818229
2013-01,2013,1,902,123274,16226,7.597312954517441
2013-01,2013,1,903,279889,20085,13.935225292506846
